motif,0,1,2,3,4,5,6,7,8,9
+0+2-2-1+2+2,0,0,0,0,0,0,1,1,1,1
+0+2-2-1+2+0,0,3,1,0,1,1,0,0,0,1
+0+2-2-1-1-2,0,1,0,0,0,1,0,0,1,0
+0+2-2-1-2+1,1,0,0,0,0,0,0,0,0,0
+0+2-2-1-2-1,0,0,0,0,1,0,0,1,0,0
+0+2-2-1-2-2,0,0,0,0,2,0,0,0,0,2
+0+2-2-1+0+1,1,1,1,0,0,0,0,1,2,2
+0+2-2-1+0+2,1,0,0,0,0,0,0,1,1,2
+0+2-2-2+1+1,3,1,0,1,1,0,2,0,5,3
+0+2-2-2+1+2,0,0,0,0,0,0,0,2,0,0
+0+2-2-2+1-1,0,0,0,0,0,1,0,0,0,0
+0+2-2-2+1-2,0,0,0,0,1,0,0,0,0,0
+0+2-2-2+1+0,2,0,5,3,2,1,1,1,1,6
+0+2-2-2+2+1,0,2,0,0,0,3,2,2,2,2
+0+2-2-2+2+2,0,2,0,1,1,0,0,0,3,5
+0+2-2-2+2+0,1,2,0,0,0,0,0,1,0,1
+0+2-2-2-1+1,0,0,0,0,0,0,0,0,1,0
+0+2-2-2-1-1,0,0,0,0,1,0,0,0,1,0
+0+2-2-2-1-2,0,0,0,0,2,0,2,0,0,0
+0+2-2-2-2+1,0,0,0,0,0,0,0,1,0,0
+0+2-2-2-2-2,0,0,0,0,1,0,0,1,1,0
+0+2-2-2+0+1,1,1,0,3,1,3,0,2,1,0
+0+2-2-2+0+2,0,0,0,0,0,0,1,1,1,0
+0+2+0+1+1+1,232,170,316,433,625,343,347,374,388,476
+0+2+0+1+1+2,62,39,84,104,130,104,115,103,122,132
+0+2+0+1+1-1,7,7,11,10,10,15,11,17,10,10
+0+2+0+1+1-2,4,0,0,4,7,3,8,8,8,6
+0+2+0+1+1+0,209,137,248,273,405,329,318,275,421,406
+0+2+0+1+2+1,116,153,199,289,311,301,261,292,327,376
+0+2+0+1+2+2,201,181,259,284,406,355,360,355,434,491
+0+2+0+1+2-1,2,2,4,4,8,2,1,0,4,5
+0+2+0+1+2-2,1,0,0,3,1,3,1,2,2,3
+0+2+0+1+2+0,57,63,98,106,150,148,159,128,169,145
+0+2+0+1-1+1,13,5,8,19,32,8,26,9,14,23
+0+2+0+1-1+2,1,1,1,6,2,5,3,2,1,1
+0+2+0+1-1-1,3,2,0,1,8,8,13,1,1,6
+0+2+0+1-1-2,0,1,1,14,10,2,11,1,2,5
+0+2+0+1-2+1,5,5,3,6,10,4,18,15,11,6
+0+2+0+1-2+2,1,2,3,2,4,4,1,2,2,1
+0+2+0+1-2-1,2,4,3,5,7,2,5,2,0,7
+0+2+0+1-2-2,2,0,0,2,10,4,4,8,22,4
+0+2+0+1+0+1,212,254,331,374,631,423,494,474,523,508
+0+2+0+1+0+2,55,26,34,42,67,71,92,70,105,90
+0+2+0+2+1+1,33,17,30,57,99,41,43,41,73,62
+0+2+0+2+2+1,38,26,42,62,107,71,101,112,132,107
+0+2+0+2+2+2,58,78,76,105,188,137,155,146,215,206
+0+2+0+2-1+1,2,2,3,5,7,3,4,5,4,4
+0+2+0+2-1+2,3,1,7,0,0,6,0,3,0,1
+0+2+0+2-1-1,0,0,0,0,1,1,1,0,0,3
+0+2+0+2-2+1,4,0,2,0,1,1,2,3,2,1
+0+2+0+2-2+2,0,0,1,0,2,2,3,3,1,3
+0+2+0+2-2-1,0,1,1,0,5,1,1,1,4,1
+0+2+0+2-2-2,0,0,0,0,0,1,0,0,8,2
+0+2+0+2+0+1,76,55,51,89,133,134,119,104,189,146
+0+2+0+2+0+2,23,20,44,39,89,58,61,94,90,88
+0-1+1+1+1+1,67,71,76,137,106,141,86,82,103,97
+0-1+1+1+1+2,12,12,27,30,30,38,23,21,32,19
+0-1+1+1+1-1,1,1,1,3,3,7,2,5,0,5
+0-1+1+1+1-2,0,1,0,0,0,3,0,2,0,3
+0-1+1+1+1+0,45,53,59,93,91,121,88,85,76,77
+0-1+1+1+2+1,21,23,19,31,35,32,23,26,31,29
+0-1+1+1+2+2,23,26,32,52,63,63,39,41,76,69
+0-1+1+1+2-1,0,0,0,0,0,1,0,0,0,0
+0-1+1+1+2-2,0,0,0,1,0,0,2,1,0,1
+0-1+1+1+2+0,6,4,7,9,18,19,21,13,19,15
+0-1+1+1-1+1,3,4,6,19,20,10,13,20,16,14
+0-1+1+1-1+2,1,0,0,7,0,2,1,2,0,0
+0-1+1+1-1-1,10,2,5,4,10,7,6,7,7,12
+0-1+1+1-1-2,0,4,1,7,2,0,5,4,2,3
+0-1+1+1-1+0,43,44,26,67,53,48,34,41,44,41
+0-1+1+1-2+1,5,5,3,8,0,4,5,2,6,5
+0-1+1+1-2+2,0,0,0,0,0,2,1,1,0,2
+0-1+1+1-2-1,5,1,2,3,2,2,5,6,0,1
+0-1+1+1-2-2,3,3,5,3,5,1,4,3,1,2
+0-1+1+1+0+1,65,64,99,131,131,94,118,116,143,95
+0-1+1+1+0+2,8,8,3,11,8,7,6,10,15,11
+0-1+1+2+1+1,20,24,20,27,30,29,24,15,25,34
+0-1+1+2+1+2,13,7,5,9,13,20,15,11,19,15
+0-1+1+2+1-1,1,1,0,1,1,1,2,1,2,1
+0-1+1+2+1-2,1,1,0,0,1,0,1,0,3,1
+0-1+1+2+1+0,19,22,18,27,39,32,43,27,30,33
+0-1+1+2+2+1,1,7,3,7,3,12,12,4,15,4
+0-1+1+2+2+2,10,9,14,12,11,23,17,10,16,17
+0-1+1+2+2-1,0,0,0,0,0,0,1,0,0,0
+0-1+1+2+2-2,0,0,0,0,0,0,1,0,0,0
+0-1+1+2+2+0,5,7,1,7,3,9,8,7,9,1
+0-1+1+2-1+1,3,9,3,11,7,3,3,7,3,6
+0-1+1+2-1+2,1,0,0,4,1,2,1,2,0,0
+0-1+1+2-1-1,4,2,1,3,4,4,7,2,9,4
+0-1+1+2-1-2,2,1,3,11,0,1,3,3,1,4
+0-1+1+2-2+1,0,2,0,0,2,1,4,0,6,0
+0-1+1+2-2+2,0,0,0,0,0,0,0,0,0,1
+0-1+1+2-2-1,1,0,0,2,3,2,4,0,2,1
+0-1+1+2-2-2,2,3,4,1,2,0,0,3,4,1
+0-1+1+2+0+1,48,31,41,46,28,54,45,42,40,25
+0-1+1+2+0+2,1,6,6,8,7,6,6,6,9,6
+0-1+1-1+1+1,4,1,0,5,9,12,4,4,4,9
+0-1+1-1+1+2,0,1,1,0,4,3,4,2,7,2
+0-1+1-1+1-1,0,0,0,0,1,2,0,0,1,0
+0-1+1-1+1-2,0,0,1,0,0,0,0,0,0,0
+0-1+1-1+1+0,4,2,3,4,4,7,7,4,2,5
+0-1+1-1+2+1,0,1,2,1,4,4,3,0,0,3
+0-1+1-1+2+2,3,3,2,6,6,8,4,0,3,7
+0-1+1-1+2+0,4,1,2,0,0,2,1,0,0,1
+0-1+1-1-1+1,1,0,0,0,0,0,1,0,0,0
+0-1+1-1-1+2,0,0,0,0,0,1,0,0,0,0
+0-1+1-1-1-1,0,0,0,0,1,0,1,2,1,0
+0-1+1-1-1-2,0,2,0,0,0,0,0,0,0,0
+0-1+1-1-2-1,0,0,0,0,0,0,2,1,1,0
+0-1+1-1-2-2,0,0,0,1,0,0,0,1,0,0
+0-1+1-1+0+1,2,1,2,2,12,2,5,2,2,5
+0-1+1-1+0+2,0,0,0,1,1,0,1,0,0,3
+0-1+1-2+1+1,3,1,1,5,2,14,1,0,1,3
+0-1+1-2+1+2,1,1,0,0,1,5,1,2,2,1
+0-1+1-2+1-1,0,0,0,0,0,0,0,0,0,1
+0-1+1-2+1-2,0,0,0,0,0,1,0,0,0,1
+0-1+1-2+1+0,2,3,1,0,3,4,5,1,1,4
+0-1+1-2+2+1,0,2,0,1,2,4,1,0,0,3
+0-1+1-2+2+2,3,1,1,1,2,8,3,0,6,5
+0-1+1-2+2+0,0,0,0,0,0,5,3,0,1,0
+0-1+1-2-1+1,0,0,0,1,0,0,0,0,0,0
+0-1+1-2-2+1,0,0,0,0,0,0,2,0,0,0
+0-1+1-2+0+1,2,2,0,1,2,3,4,1,2,1
+0-1+1-2+0+2,1,0,0,0,1,1,1,0,1,0
+0-1+1+0+1+1,43,59,63,86,88,95,68,58,77,78
+0-1+1+0+1+2,10,26,11,30,24,36,29,21,27,23
+0-1+1+0+1-1,2,2,1,3,5,4,6,1,1,2
+0-1+1+0+1-2,0,1,2,3,1,0,2,0,4,2
+0-1+1+0+1+0,96,109,84,153,223,220,214,138,166,150
+0-1+1+0+2+1,12,23,21,27,30,41,35,16,44,38
+0-1+1+0+2+2,28,35,40,55,45,89,50,33,55,57
+0-1+1+0+2-1,2,0,0,0,0,1,0,0,0,2
+0-1+1+0+2-2,0,0,0,0,1,0,0,0,0,0
+0-1+1+0+2+0,30,22,18,18,51,43,42,20,51,26
+0-1+1+0-1+1,4,8,5,1,5,4,6,9,6,3
+0-1+1+0-1+2,0,0,0,0,0,1,3,1,0,0
+0-1+1+0-1-1,4,2,1,10,4,6,9,7,5,5
+0-1+1+0-1-2,0,3,0,4,3,3,2,3,1,3
+0-1+1+0-2+1,3,0,1,0,2,1,2,0,2,2
+0-1+1+0-2+2,0,1,0,0,3,0,1,0,0,0
+0-1+1+0-2-1,6,1,3,3,2,2,7,5,5,2
+0-1+1+0-2-2,3,2,1,1,3,0,1,6,5,0
+0-1+1+0+0+1,40,29,45,75,75,61,82,74,68,54
+0-1+1+0+0+2,2,15,10,8,8,4,13,8,13,8
+0-1+2+1+1+1,14,13,14,30,24,37,33,33,28,40
+0-1+2+1+1+2,2,6,6,10,6,11,10,3,13,8
+0-1+2+1+1-1,0,0,3,0,0,3,2,0,0,1
+0-1+2+1+1-2,0,0,0,1,0,2,0,1,0,0
+0-1+2+1+1+0,25,25,25,28,26,44,55,37,20,42
+0-1+2+1+2+1,3,7,6,5,12,10,17,16,14,14
+0-1+2+1+2+2,2,7,7,12,8,13,10,10,10,17
+0-1+2+1+2-1,0,0,1,0,0,0,0,0,0,0
+0-1+2+1+2+0,2,2,1,6,6,8,12,4,10,1
+0-1+2+1-1+1,1,0,1,5,2,2,3,8,2,0
+0-1+2+1-1-1,1,1,5,0,3,3,6,2,3,3
+0-1+2+1-1-2,0,1,2,2,1,1,2,5,0,1
+0-1+2+1-1+0,35,37,34,53,50,35,76,39,52,31
+0-1+2+1-2+1,1,1,0,0,1,2,1,1,2,0
+0-1+2+1-2+2,0,1,0,0,0,0,0,0,0,0
+0-1+2+1-2-1,0,0,2,2,1,1,1,0,0,0
+0-1+2+1-2-2,0,2,1,0,2,2,4,0,3,0
+0-1+2+1+0+1,17,22,14,31,33,31,30,39,31,28
+0-1+2+1+0+2,1,1,2,2,1,0,7,5,1,2
+0-1+2+2+1+1,33,34,36,65,51,45,39,44,51,61
+0-1+2+2+1+2,12,3,18,17,11,18,18,7,14,24
+0-1+2+2+1-1,1,1,1,2,2,3,1,2,1,2
+0-1+2+2+1-2,0,0,0,0,2,0,1,1,1,1
+0-1+2+2+1+0,54,43,29,74,54,64,58,58,66,68
+0-1+2+2+2+1,12,6,11,12,14,8,20,15,21,10
+0-1+2+2+2+2,11,18,17,25,17,26,13,15,28,30
+0-1+2+2+2-1,0,0,0,0,0,0,0,0,0,1
+0-1+2+2+2-2,0,0,1,0,0,0,0,0,0,0
+0-1+2+2+2+0,8,6,4,13,1,12,11,6,11,6
+0-1+2+2-1+1,10,11,8,16,6,21,9,22,6,10
+0-1+2+2-1+2,1,1,1,3,0,0,1,1,2,1
+0-1+2+2-1-1,13,11,10,18,10,12,4,7,8,5
+0-1+2+2-1-2,1,5,6,9,3,3,4,5,4,9
+0-1+2+2-1+0,57,66,61,79,41,61,46,52,51,50
+0-1+2+2-2+1,2,0,1,1,1,2,2,1,6,4
+0-1+2+2-2+2,0,0,1,0,0,0,0,0,0,1
+0-1+2+2-2-1,1,0,1,8,1,5,3,4,3,6
+0-1+2+2-2-2,3,1,2,4,2,1,2,3,4,4
+0-1+2+2+0+1,48,32,70,79,56,52,62,48,60,67
+0-1+2+2+0+2,3,5,8,6,1,4,7,5,7,6
+0-1+2-1+1+1,1,0,1,0,1,5,1,1,0,0
+0-1+2-1+1+2,2,0,0,0,0,1,1,0,1,0
+0-1+2-1+1-2,0,0,0,0,0,1,0,0,0,0
+0-1+2-1+1+0,0,2,0,2,0,2,0,0,3,2
+0-1+2-1+2+1,0,0,0,0,0,1,1,0,1,0
+0-1+2-1+2+2,3,0,0,0,1,1,0,1,1,0
+0-1+2-1+2+0,0,0,0,0,0,0,1,0,0,0
+0-1+2-1-2+1,1,0,0,0,0,0,0,0,0,0
+0-1+2-1-2-2,0,0,0,0,0,0,0,0,0,1
+0-1+2-1+0+1,0,0,0,1,0,1,0,0,2,1
+0-1+2-1+0+2,0,2,0,0,2,0,1,0,0,0
+0-1+2-2+1+1,0,1,0,1,0,0,0,0,1,0
+0-1+2-2+1+2,0,0,0,1,0,0,0,1,0,0
+0-1+2-2+1-1,1,0,0,0,0,0,0,0,0,0
+0-1+2-2+1-2,0,0,0,0,0,0,0,0,0,1
+0-1+2-2+1+0,0,0,1,2,1,0,1,1,0,0
+0-1+2-2+2+1,0,0,0,0,1,0,0,0,0,0
+0-1+2-2+2+2,0,0,0,1,0,0,1,1,1,0
+0-1+2-2+2+0,1,0,0,0,0,0,0,0,0,0
+0-1+2-2-2-2,0,0,0,0,0,1,0,0,0,0
+0-1+2-2+0+1,0,0,0,0,0,0,2,0,1,1
+0-1+2-2+0+2,0,0,0,0,0,0,1,0,0,0
+0-1+2+0+1+1,5,4,15,17,8,12,17,13,9,20
+0-1+2+0+1+2,2,2,7,4,6,2,6,2,7,6
+0-1+2+0+1-1,0,0,1,1,0,1,1,1,0,1
+0-1+2+0+1-2,0,0,0,0,0,1,0,0,0,0
+0-1+2+0+1+0,17,16,25,26,42,35,46,44,36,39
+0-1+2+0+2+1,0,1,3,2,3,11,8,4,5,5
+0-1+2+0+2+2,2,4,4,7,0,9,8,3,8,11
+0-1+2+0+2-1,0,0,0,0,0,1,0,0,0,0
+0-1+2+0+2+0,4,8,5,6,9,11,12,3,18,11
+0-1+2+0-1+1,0,0,2,0,1,2,0,0,0,2
+0-1+2+0-1-1,0,0,2,4,0,1,2,1,0,2
+0-1+2+0-1-2,0,0,0,3,0,0,1,0,1,1
+0-1+2+0-2+1,0,0,1,0,0,0,0,0,0,1
+0-1+2+0-2-1,0,0,0,1,0,0,1,0,0,0
+0-1+2+0-2-2,0,0,0,1,1,0,0,0,0,0
+0-1+2+0+0+1,4,9,7,3,16,11,12,6,9,10
+0-1+2+0+0+2,0,4,1,3,4,0,6,0,2,1
+0-1-1+1+1+1,0,0,6,5,3,3,2,3,0,6
+0-1-1+1+1+2,1,1,2,1,2,0,2,4,0,3
+0-1-1+1+1-2,0,0,0,0,0,1,0,0,0,0
+0-1-1+1+1+0,0,1,0,3,0,2,3,4,1,1
+0-1-1+1+2+1,0,1,1,1,0,1,1,0,1,0
+0-1-1+1+2+2,0,1,0,5,9,1,1,1,1,3
+0-1-1+1+2+0,0,3,0,0,0,1,0,0,0,0
+0-1-1+1-1+1,0,1,1,1,5,1,0,3,0,0
+0-1-1+1-1-2,0,0,0,0,0,0,0,0,1,0
+0-1-1+1-1+0,0,6,1,5,2,4,10,2,2,5
+0-1-1+1-2+1,0,0,1,0,2,0,0,0,0,1
+0-1-1+1-2-1,0,0,0,0,1,1,0,0,0,0
+0-1-1+1-2-2,0,0,0,0,0,0,1,0,0,0
+0-1-1+1+0+1,1,7,1,9,8,10,5,3,2,2
+0-1-1+1+0+2,0,0,2,1,3,1,1,0,0,1
+0-1-1+2+1+1,0,0,1,0,0,0,0,0,0,0
+0-1-1+2+1+2,0,0,0,0,0,0,1,0,0,1
+0-1-1+2+1+0,1,0,0,0,0,1,0,1,1,0
+0-1-1+2+2+2,0,0,0,0,0,0,0,0,0,1
+0-1-1+2+2+0,0,1,0,0,1,0,0,0,0,0
+0-1-1+2-1-2,0,1,0,0,0,0,0,0,0,0
+0-1-1+2-1+0,1,0,1,0,1,0,0,2,0,0
+0-1-1+2-2+1,0,0,0,0,0,0,0,1,0,0
+0-1-1+2+0+1,0,0,0,1,1,0,0,1,0,0
+0-1-1+2+0+2,0,0,0,0,0,0,0,0,0,1
+0-1-1-1+1+1,3,3,0,7,6,6,2,7,1,3
+0-1-1-1+1+2,2,1,0,2,1,2,4,0,0,5
+0-1-1-1+1-1,0,0,1,0,0,1,1,0,0,0
+0-1-1-1+1-2,0,0,0,0,1,0,0,0,0,0
+0-1-1-1+1+0,3,1,3,5,3,13,12,4,5,8
+0-1-1-1+2+1,1,1,3,2,3,5,4,0,2,3
+0-1-1-1+2+2,5,0,2,4,4,9,4,4,5,9
+0-1-1-1+2+0,2,1,1,0,0,2,0,0,1,0
+0-1-1-1-1+1,3,0,0,0,1,0,0,2,1,1
+0-1-1-1-1-1,0,0,0,0,0,2,1,0,0,0
+0-1-1-1-1-2,0,0,0,0,0,0,0,1,0,0
+0-1-1-1-1+0,1,2,1,1,0,2,1,1,2,3
+0-1-1-1-2+1,0,1,0,0,0,1,2,0,0,1
+0-1-1-1-2-1,0,0,0,1,2,0,0,0,0,0
+0-1-1-1-2-2,0,0,0,1,0,1,0,0,0,0
+0-1-1-1+0+1,2,2,2,6,4,11,5,3,7,2
+0-1-1-1+0+2,1,0,1,0,1,0,0,0,0,0
+0-1-1-2+1+1,4,2,1,10,3,5,7,1,2,3
+0-1-1-2+1+2,4,0,2,3,1,1,4,2,0,1
+0-1-1-2+1-2,0,0,0,0,0,0,1,0,0,0
+0-1-1-2+1+0,5,0,1,1,0,4,5,0,1,6
+0-1-1-2+2+1,2,2,1,6,1,0,0,2,1,0
+0-1-1-2+2+2,6,1,3,7,6,4,5,2,1,1
+0-1-1-2+2+0,2,2,0,1,0,0,0,0,0,1
+0-1-1-2-1+1,1,1,0,2,1,0,0,0,0,0
+0-1-1-2-1-1,0,0,0,1,0,1,0,1,0,0
+0-1-1-2-2+1,0,0,0,1,0,0,0,0,0,0
+0-1-1-2-2+2,0,0,0,0,0,0,1,0,0,0
+0-1-1-2-2-1,0,0,0,0,0,0,1,0,0,0
+0-1-1-2-2-2,0,0,0,1,4,0,1,0,0,0
+0-1-1-2+0+1,1,5,1,8,2,3,3,1,1,3
+0-1-1-2+0+2,0,0,1,0,1,1,0,2,0,1
+0-1-1+0+1+1,10,12,12,34,35,18,14,11,16,12
+0-1-1+0+1+2,4,5,3,10,8,6,9,4,7,11
+0-1-1+0+1-1,0,0,0,0,0,1,1,0,1,2
+0-1-1+0+2+1,5,3,8,8,11,11,2,2,7,6
+0-1-1+0+2+2,12,10,13,20,14,23,13,8,12,17
+0-1-1+0+2-1,1,0,0,0,0,0,0,0,0,0
+0-1-1+0-1+1,1,3,4,1,5,4,0,2,4,5
+0-1-1+0-1+2,0,1,0,0,0,1,1,0,0,1
+0-1-1+0-1-1,2,0,0,4,1,5,2,3,2,1
+0-1-1+0-2+1,1,0,2,1,1,2,0,1,0,1
+0-1-1+0-2+2,0,0,0,0,1,0,0,0,0,0
+0-1-1+0-2-1,1,2,1,5,1,0,1,1,0,1
+0-1-1+0+0+1,10,11,12,19,18,27,24,5,18,14
+0-1-1+0+0+2,1,1,8,4,2,3,2,8,4,4
+0-1-1+0+0-1,0,0,0,4,0,3,0,2,1,4
+0-1-2+1+1+1,1,0,2,3,1,1,1,1,0,1
+0-1-2+1+1+2,0,0,1,1,2,0,1,0,0,0
+0-1-2+1+1-2,0,0,0,0,0,0,0,0,1,0
+0-1-2+1+1+0,1,0,0,1,0,1,0,1,0,0
+0-1-2+1+2+1,1,0,0,0,0,0,0,0,0,0
+0-1-2+1+2+2,1,1,1,0,0,0,0,1,0,0
+0-1-2+1+2+0,0,0,0,0,1,0,0,0,0,0
+0-1-2+1-1+1,0,0,1,2,2,0,0,1,0,0
+0-1-2+1-1-1,1,0,0,0,0,1,0,0,1,0
+0-1-2+1-1+0,1,2,1,0,1,2,2,0,0,2
+0-1-2+1-2+1,0,0,0,0,0,0,1,0,0,0
+0-1-2+1-2-1,0,0,0,0,1,0,0,0,0,0
+0-1-2+1+0+1,2,2,5,4,2,0,5,3,0,1
+0-1-2+1+0+2,0,0,1,0,0,0,1,0,1,0
+0-1-2+1+0-1,1,0,0,0,0,1,0,1,2,0
+0-1-2+2+1+1,0,0,0,0,0,0,0,1,0,0
+0-1-2+2+1-1,0,0,0,0,0,0,0,0,0,1
+0-1-2+2+1+0,0,0,0,0,0,1,0,0,1,0
+0-1-2+2+2+2,0,1,0,0,0,0,0,0,0,0
+0-1-2+2+2+0,1,0,0,0,0,0,0,0,0,0
+0-1-2+2-1+0,1,1,0,1,1,0,0,0,0,0
+0-1-2+2+0+1,0,1,1,0,1,0,0,0,1,0
+0-1-2-1+1+1,2,2,1,5,1,2,2,0,4,1
+0-1-2-1+1+2,0,0,0,2,2,5,2,1,1,0
+0-1-2-1+1-1,0,1,0,1,0,0,1,0,0,0
+0-1-2-1+1-2,0,0,0,0,0,0,1,0,0,0
+0-1-2-1+1+0,5,6,0,5,5,3,14,0,2,2
+0-1-2-1+2+1,0,4,2,2,1,0,0,0,0,2
+0-1-2-1+2+2,2,5,0,4,2,4,6,0,0,3
+0-1-2-1+2+0,1,0,1,0,1,0,1,0,1,1
+0-1-2-1-1+1,0,0,1,1,0,0,0,0,0,2
+0-1-2-1-1-1,0,1,0,2,0,0,1,0,0,1
+0-1-2-1-1-2,0,0,0,0,0,0,0,0,0,1
+0-1-2-1-1+0,2,6,1,7,2,1,6,3,4,2
+0-1-2-1-2+1,0,0,1,0,0,1,0,0,0,1
+0-1-2-1-2-1,0,3,0,1,0,2,1,0,0,0
+0-1-2-1-2-2,0,0,0,0,1,1,1,0,0,0
+0-1-2-1+0+1,2,1,2,2,3,1,1,4,4,1
+0-1-2-1+0+2,0,0,0,0,2,0,0,0,0,0
+0-1-2-1+0-1,0,1,0,1,1,0,0,0,0,0
+0-1-2-2+1+1,6,3,3,4,2,0,4,2,7,4
+0-1-2-2+1+2,2,0,0,1,0,3,0,1,1,2
+0-1-2-2+1-1,0,1,0,0,0,0,0,0,0,0
+0-1-2-2+1-2,0,0,0,0,0,0,0,0,2,0
+0-1-2-2+1+0,15,1,2,0,4,6,4,2,5,4
+0-1-2-2+2+1,3,0,1,2,2,0,2,0,2,1
+0-1-2-2+2+2,10,2,4,6,7,1,2,6,2,4
+0-1-2-2+2+0,4,0,0,0,0,0,0,0,3,1
+0-1-2-2-1+1,0,0,0,0,2,1,0,3,0,3
+0-1-2-2-1-1,0,0,0,0,3,0,0,0,0,0
+0-1-2-2-1-2,0,0,0,2,0,0,0,0,1,0
+0-1-2-2-1+0,3,0,1,4,3,1,5,3,2,1
+0-1-2-2-2+1,2,0,0,1,2,0,0,0,0,1
+0-1-2-2-2-1,1,0,0,0,1,0,1,0,2,0
+0-1-2-2-2-2,2,1,0,0,0,0,0,0,0,0
+0-1-2-2+0+1,2,2,0,3,5,3,3,5,8,1
+0-1-2-2+0+2,0,0,2,0,1,2,0,2,1,0
+0-1-2-2+0-1,0,1,1,2,2,0,0,1,0,0
+0-1+0+1+1+1,143,103,160,155,221,166,157,135,150,176
+0-1+0+1+1+2,57,37,67,81,66,66,66,53,75,63
+0-1+0+1+1-1,8,0,3,3,10,4,8,3,3,9
+0-1+0+1+1-2,0,0,0,0,1,2,2,0,2,1
+0-1+0+1+1+0,73,73,83,74,155,116,122,127,105,122
+0-1+0+1+2+1,22,24,34,34,63,57,47,48,58,58
+0-1+0+1+2+2,84,60,69,100,103,114,95,94,142,111
+0-1+0+1+2-1,0,0,1,0,0,0,2,0,0,1
+0-1+0+1+2-2,1,0,0,0,0,0,0,1,0,2
+0-1+0+1+2+0,9,14,10,11,17,28,14,22,35,20
+0-1+0+1-1+1,15,23,28,22,55,22,32,29,24,20
+0-1+0+1-1+2,2,2,5,6,1,4,2,1,2,2
+0-1+0+1-1-1,7,1,3,10,9,9,17,8,9,11
+0-1+0+1-1-2,2,5,2,11,10,4,4,9,6,14
+0-1+0+1-1+0,90,73,45,106,130,122,96,130,118,88
+0-1+0+1-2+1,5,1,6,9,10,4,9,4,9,10
+0-1+0+1-2+2,0,1,1,0,0,0,0,1,1,0
+0-1+0+1-2-1,5,3,5,5,12,5,4,8,6,6
+0-1+0+1-2-2,5,3,0,2,17,4,9,4,12,4
+0-1+0+1+0+1,148,144,264,326,309,202,316,302,276,226
+0-1+0+1+0+2,21,15,32,35,42,25,36,29,29,45
+0-1+0+1+0-1,20,15,18,28,24,38,39,29,20,25
+0-1+0+2+1+1,12,9,17,33,26,24,15,21,13,26
+0-1+0+2+1+2,7,9,10,16,17,14,15,15,16,21
+0-1+0+2+1-1,1,1,0,0,3,4,4,0,0,0
+0-1+0+2+1-2,1,1,0,0,1,2,2,2,4,0
+0-1+0+2+1+0,19,18,14,20,41,29,44,18,27,43
+0-1+0+2+2+1,1,3,2,4,2,0,7,9,14,3
+0-1+0+2+2+2,6,15,6,9,14,15,13,20,24,24
+0-1+0+2+2-1,0,0,0,0,0,0,0,0,0,1
+0-1+0+2+2-2,0,0,0,1,0,1,1,0,0,0
+0-1+0+2+2+0,7,4,0,2,9,8,5,6,4,6
+0-1+0+2-1+1,5,0,3,3,8,9,4,7,3,3
+0-1+0+2-1+2,2,0,0,1,2,1,0,0,2,1
+0-1+0+2-1-1,0,1,0,6,8,2,0,2,4,3
+0-1+0+2-1-2,1,1,0,4,4,0,1,0,1,4
+0-1+0+2-1+0,14,41,14,18,37,17,22,40,34,23
+0-1+0+2-2+1,1,0,2,1,1,1,3,1,2,3
+0-1+0+2-2+2,0,0,0,0,0,0,0,1,2,1
+0-1+0+2-2-1,0,1,0,2,1,1,0,0,0,4
+0-1+0+2-2-2,1,1,1,0,5,2,1,1,2,1
+0-1+0+2+0+1,37,13,18,47,57,40,57,29,38,31
+0-1+0+2+0+2,5,14,21,7,14,9,7,17,7,8
+0-1+0+2+0-1,9,6,3,8,15,11,6,3,6,4
+0-1+0-1+1+1,19,10,10,35,33,38,32,15,17,31
